order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit
2022-04-22,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004754,7,3.4,166.6,16.599999999999994
2022-03-19,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10000357,5,6.4,153.6,3.5999999999999943
2022-09-09,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001787,4,0.4,9.6,-0.40000000000000036
2023-05-06,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Technology,Copiers,TEC-CO-10002313,2,24.0,1176.0,146.0
2022-08-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,OFF-ST-10002790,1,3.5,66.5,6.5
2023-07-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Supplies,OFF-SU-10001664,3,0.9,29.1,9.100000000000001
2022-02-05,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,OFF-FA-10001332,6,0.4,19.6,-0.3999999999999986
2023-12-30,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Furniture,Tables,FUR-TA-10003473,2,15.9,514.1,34.10000000000002
2022-06-08,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10000605,2,0.5,9.5,-0.5
2022-07-11,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10002170,3,8.4,201.6,21.599999999999994
2022-08-20,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Furniture,Tables,FUR-TA-10004147,4,13.5,436.5,16.5
2022-12-28,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Accessories,TEC-AC-10003911,3,9.6,470.4,20.399999999999977
2023-04-10,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Art,OFF-AR-10002578,3,0.3,9.7,-0.3000000000000007
2022-04-23,Standard Class,Corporate,United States,Orem,Utah,84057,West,Office Supplies,Art,OFF-AR-10001761,2,0.3,9.7,-0.3000000000000007
2022-06-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10001553,3,1.6,38.4,8.399999999999999
2022-09-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000309,3,0.3,9.7,-0.3000000000000007
2022-12-28,Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10003095,5,4.5,85.5,5.5
2023-11-20,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10001876,3,1.6,78.4,-1.5999999999999943
2023-07-27,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,OFF-ST-10001522,2,4.5,145.5,25.5
2023-09-23,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000300,3,2.5,47.5,-2.5
2022-11-27,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10001469,6,12.5,237.5,17.5
2022-03-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001553,3,0.8,39.2,9.200000000000003
2022-03-31,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10004041,5,1.2,28.8,-1.1999999999999993
2022-05-27,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10002764,2,0.0,0.0,0.0
2023-07-27,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10001114,4,6.4,153.6,13.599999999999994
2023-02-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001615,3,1.2,58.8,8.799999999999997
2022-11-07,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10000461,2,0.8,19.2,-0.8000000000000007
2022-12-08,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,2,0.3,9.7,-0.3000000000000007
2023-12-18,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10000027,3,0.8,39.2,9.200000000000003
2023-08-31,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Furniture,Chairs,FUR-CH-10003981,1,3.6,176.4,6.400000000000006
2023-06-15,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Appliances,OFF-AP-10003849,1,5.8,284.2,24.19999999999999
2022-04-04,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10004963,2,1.0,19.0,-1.0
2023-07-01,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002574,3,13.2,316.8,16.80000000000001
2022-03-22,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001761,3,0.4,19.6,-0.3999999999999986
2023-03-22,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Art,OFF-AR-10000716,4,0.4,19.6,-0.3999999999999986
2023-11-20,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Accessories,TEC-AC-10002637,3,12.9,417.1,47.10000000000002
2022-03-06,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003774,4,8.7,281.3,1.3000000000000114
2022-06-07,First Class,Home Office,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,OFF-EN-10000927,4,4.4,105.6,15.599999999999994
2022-04-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10000743,2,0.4,9.6,-0.40000000000000036
2022-03-12,Second Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10000697,4,0.6,19.4,-0.6000000000000014
2023-02-07,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10004441,3,0.2,9.8,-0.1999999999999993
2022-01-01,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001870,3,0.4,19.6,-0.3999999999999986
2023-11-16,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003684,4,2.8,67.2,7.200000000000003
2022-02-22,First Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10001315,9,0.3,9.7,-0.3000000000000007
2023-06-10,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,TEC-PH-10003589,5,3.6,86.4,6.400000000000006
2022-05-01,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001609,2,0.2,9.8,-0.1999999999999993
2022-07-16,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000474,1,4.5,85.5,5.5
2023-07-14,Second Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Phones,TEC-PH-10003095,2,1.6,38.4,-1.6000000000000014
2022-11-17,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001639,4,1.5,28.5,8.5
2023-12-26,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Binders,OFF-BI-10002003,2,0.3,9.7,-0.3000000000000007
2022-01-12,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Technology,Phones,TEC-PH-10004539,3,22.8,547.2,57.200000000000045
2023-05-08,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Art,OFF-AR-10003829,3,0.2,9.8,-0.1999999999999993
2022-11-15,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10004761,2,1.5,28.5,-1.5
2022-11-03,Second Class,Home Office,United States,Long Beach,New York,11561,East,Office Supplies,Fasteners,OFF-FA-10003472,6,0.5,9.5,-0.5
2023-07-28,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10003464,3,1.2,58.8,8.799999999999997
2023-05-18,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003716,2,13.5,436.5,36.5
2023-12-02,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004002,2,1.5,28.5,-1.5
2023-11-25,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,3,14.1,455.9,25.899999999999977
2023-01-21,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004826,2,1.2,28.8,-1.1999999999999993
2022-10-14,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10001546,2,1.0,19.0,-1.0
2023-10-23,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10001919,2,0.0,0.0,0.0
2022-02-09,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,OFF-PA-10002558,7,13.5,256.5,26.5
2023-04-13,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10003174,5,12.9,417.1,57.10000000000002
2023-02-22,Second Class,Corporate,United States,Buffalo,New York,14215,East,Technology,Phones,TEC-PH-10003988,4,0.8,39.2,9.200000000000003
2022-10-12,Second Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,FUR-FU-10004845,3,4.5,145.5,5.5
2022-02-02,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003072,3,0.6,19.4,-0.6000000000000014
2023-06-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,OFF-PA-10003641,2,1.2,38.8,8.799999999999997
2023-07-25,First Class,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Paper,OFF-PA-10003729,2,0.5,9.5,-0.5
2022-02-21,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10003251,1,0.0,0.0,0.0
2022-12-03,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,OFF-EN-10003286,9,1.4,68.6,8.599999999999994
2022-05-12,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,OFF-AR-10004078,3,0.6,19.4,-0.6000000000000014
2023-07-21,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Chairs,FUR-CH-10002331,5,89.0,1691.0,91.0
2023-06-02,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,OFF-AR-10001953,5,4.4,215.6,35.599999999999994
2022-01-26,First Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Art,OFF-AR-10002053,3,0.5,9.5,-0.5
2022-05-09,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10003651,5,0.6,29.4,-0.6000000000000014
2023-03-30,Same Day,Corporate,United States,Riverside,California,92503,West,Technology,Phones,TEC-PH-10002885,2,41.6,998.4,168.39999999999998
2022-09-25,Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,OFF-AP-10002892,2,2.0,48.0,8.0
2022-03-01,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,OFF-BI-10000545,2,23.0,437.0,37.0
2022-05-31,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Machines,TEC-MA-10000418,5,90.0,4410.0,630.0
2022-08-09,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10000926,3,3.0,57.0,7.0
2022-07-30,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001509,3,0.5,9.5,-0.5
2022-08-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Appliances,OFF-AP-10001366,1,0.4,9.6,-0.40000000000000036
2023-11-11,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Fasteners,OFF-FA-10003485,3,0.3,9.7,-0.3000000000000007
2023-04-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,OFF-ST-10004507,3,1.0,49.0,9.0
2023-11-01,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Binders,OFF-BI-10002353,3,1.2,38.8,-1.2000000000000028
2022-01-22,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10001271,4,8.0,192.0,22.0
2023-02-02,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Phones,TEC-PH-10004924,4,1.2,28.8,-1.1999999999999993
2023-11-03,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002706,3,0.3,9.7,-0.3000000000000007
2022-06-29,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003442,2,1.0,49.0,9.0
2023-12-10,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10002533,10,44.0,836.0,96.0
2022-03-03,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Supplies,OFF-SU-10003505,2,9.5,180.5,20.5
2022-07-08,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10002762,2,0.6,29.4,-0.6000000000000014
2023-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000279,1,0.0,0.0,0.0
2023-07-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10000936,3,0.3,9.7,-0.3000000000000007
2023-10-01,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,3,0.4,19.6,-0.3999999999999986
2022-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000791,8,0.9,29.1,-0.8999999999999986
2023-11-12,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001132,3,0.0,0.0,0.0
2023-07-18,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002012,5,0.0,0.0,0.0
2023-06-19,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10001383,2,0.8,39.2,9.200000000000003
2022-03-04,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002036,5,1.5,28.5,-1.5
2022-12-27,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002377,2,5.0,95.0,15.0
2022-06-10,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,TEC-PH-10000526,4,6.2,303.8,23.80000000000001
2022-07-19,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,OFF-BI-10001078,5,0.9,29.1,-0.8999999999999986
2022-09-25,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004483,3,2.5,47.5,-2.5
2022-01-26,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002624,1,18.8,451.2,61.19999999999999
2022-02-02,First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003396,3,6.3,203.7,23.69999999999999
2022-02-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002756,3,6.4,313.6,33.60000000000002
2022-09-10,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,FUR-FU-10002813,2,1.6,38.4,-1.6000000000000014
2023-11-14,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Labels,OFF-LA-10003714,4,0.3,9.7,-0.3000000000000007
2023-02-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10003716,4,28.8,691.2,101.20000000000005
2022-01-19,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,1,0.9,29.1,-0.8999999999999986
2022-05-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Art,OFF-AR-10001315,2,0.0,0.0,0.0
2023-02-24,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,OFF-BI-10000042,2,0.0,0.0,0.0
2022-02-09,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10004236,7,1.5,28.5,8.5
2023-05-19,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,OFF-AR-10001955,3,1.0,49.0,9.0
2022-08-30,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10004080,2,5.5,104.5,14.5
2023-12-18,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000791,1,0.0,0.0,0.0
2023-02-14,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Art,OFF-AR-10001770,3,0.2,9.8,-0.1999999999999993
2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,FUR-TA-10002356,3,11.0,539.0,39.0
2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003274,6,0.3,9.7,-0.3000000000000007
2022-12-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004834,2,30.0,1470.0,250.0
2023-08-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000307,2,0.8,19.2,-0.8000000000000007
2022-09-21,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002240,3,4.4,105.6,15.599999999999994
2023-02-22,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10001801,6,1.6,38.4,8.399999999999999
2023-11-01,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Binders,OFF-BI-10001120,3,90.8,4449.2,679.1999999999998
2022-11-30,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,OFF-FA-10000611,8,0.3,9.7,-0.3000000000000007
2022-05-29,Second Class,Home Office,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,OFF-ST-10000036,6,23.6,566.4,26.399999999999977
